Date,Name,Year,Letterboxd URI,Rating
2024-05-12,Hideo Kojima: Connecting Worlds,2023,https://boxd.it/GA5E,3.5
2024-05-13,(500) Days of Summer,2009,https://boxd.it/1EmM,3.5
2024-05-21,The Minimalists: Less Is Now,2021,https://boxd.it/t5Ww,3
2024-05-23,The Zone of Interest,2023,https://boxd.it/gJsA,4
2024-05-23,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,4
2024-05-24,Night and Fog,1956,https://boxd.it/29A6,4.5
2024-05-28,Barbarian,2022,https://boxd.it/yohi,2.5
2024-05-28,The Stranger,2022,https://boxd.it/w1Yk,1.5
2024-05-28,Burning,2018,https://boxd.it/hHUa,2.5
2024-06-01,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,3
2024-06-02,Wild Tales,2014,https://boxd.it/7UmK,5
2024-06-06,Mad Max: Fury Road,2015,https://boxd.it/2DjO,3.5
2024-06-07,Dredd,2012,https://boxd.it/GZE,3.5
2024-06-07,The Hobbit: An Unexpected Journey,2012,https://boxd.it/GZk,3.5
2024-06-16,Don't Breathe,2016,https://boxd.it/9yzw,2.5
2024-06-19,The World's End,2013,https://boxd.it/3EiO,3.5
2024-06-26,Paths of Glory,1957,https://boxd.it/29b6,4.5
2024-06-30,Resident Evil,2002,https://boxd.it/28z2,2.5
2024-07-12,Slim Susie,2003,https://boxd.it/1TMK,4
2024-07-18,The Call,2013,https://boxd.it/4Xgu,2.5
2024-07-22,Jaws,1975,https://boxd.it/2a5e,4
2024-07-22,Lilya 4-ever,2002,https://boxd.it/1SyW,4.5
2024-07-24,Show Me Love,1998,https://boxd.it/1TmW,4
2024-07-25,Nausicaä of the Valley of the Wind,1984,https://boxd.it/2bc6,5
2024-08-01,The Wedding Photographer,2009,https://boxd.it/1fnq,3
2024-08-01,After the Wedding,2006,https://boxd.it/25eg,3.5
2024-08-02,Train to Busan,2016,https://boxd.it/dSQU,4
2024-08-04,Bram Stoker's Dracula,1992,https://boxd.it/223a,4
2024-08-10,The Ritual,2017,https://boxd.it/fo0I,3
